ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
6500,600,7,98877.95,1,1,0,132973.2,"This customer is a 32-year-old female from France with a credit score of 600.0. She has been a customer for 7.0 years and currently has a balance of 98877.953125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 132973.203125.",0
6501,725,6,98684.15,1,0,0,133720.56,This customer is a 26-year-old male from France with a credit score of 725.0. He has been a customer for 6.0 years and currently has a balance of 98684.1484375. He has one product with the bank and does not have a credit card or active membership. His estimated salary is 133720.5625.,0
6502,644,8,0.0,2,0,1,44965.54,This customer is a 48-year-old male from France with a credit score of 644.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 44965.5390625.,1
6503,639,2,0.0,2,0,0,125244.18,This customer is a 27-year-old female from France with a credit score of 639.0. She has been a customer for 2.0 years and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 125244.1796875.,0
6504,714,4,93059.34,1,1,0,7571.51,"This customer is a 49-year-old female from Germany with a credit score of 714.0. She has been a customer for 4.0 years and currently has a balance of 93059.34375. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 7571.509765625.",1
6505,768,3,122831.58,1,1,1,24533.89,This customer is a 48-year-old male from Germany with a credit score of 768.0. He has been a customer for 3.0 years and has a balance of 122831.578125. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 24533.890625.,1
6506,519,2,119035.35,2,1,1,29871.79,"This customer is a 57-year-old female from Spain with a credit score of 519.0. She has been a customer for 2.0 years and currently has a balance of 119035.3515625. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 29871.7890625.",0
6507,762,10,191775.66,1,1,0,179657.83,"This customer is a 32-year-old male from France with a credit score of 762.0. He has been a customer for 10.0 years and currently has a balance of 191775.65625. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 179657.828125.",0
6508,717,10,98362.35,2,1,1,21630.21,This customer is a 64-year-old female from Germany with a credit score of 717.0. She has been a customer for 10.0 years and currently has a balance of 98362.3515625. She has 2.0 products with the bank and holds a credit card. She is an active member and her estimated salary is 21630.2109375.,0
6509,444,4,0.0,2,1,0,161653.5,"This customer is a 45-year-old female from France with a credit score of 444.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has 2.0 products with the company and holds a credit card. However, she is not an active member. Her estimated salary is 161653.5.",1
6510,637,3,172196.23,1,1,1,104769.96,This customer is a 43-year-old male from Spain with a credit score of 637.0. He has been a customer for 3.0 years and has a balance of 172196.234375. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 104769.9609375.,0
6511,764,1,129068.54,2,1,1,187905.12,This customer is a 39-year-old female from France with a credit score of 764.0. She has been a customer for 1.0 year and currently has a balance of 129068.5390625. She has 2.0 products with the company and has a credit card. She is an active member and has an estimated salary of 187905.125.,0
6512,515,4,151012.55,2,1,0,9770.97,"This customer is a 29-year-old male from Spain with a credit score of 515.0. He has been a customer for 4.0 years and currently has a balance of 151012.546875. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 9770.9697265625.",0
6513,777,6,0.0,2,1,1,163225.48,"This customer is a 23-year-old male from France with a credit score of 777.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 163225.484375.",0
6514,573,8,98765.84,1,1,1,96015.53,This customer is a 72-year-old female from Spain with a credit score of 573.0. She has been a customer for 8.0 years and has a balance of 98765.84375. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 96015.53125.,0
6515,704,6,95452.89,1,0,1,179964.55,"This customer is a 40-year-old female from France with a credit score of 704.0. She has been a customer for 6.0 years and has a balance of 95452.890625. She currently has 1.0 product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 179964.546875.",0
6516,705,7,79974.55,1,1,1,103108.33,This customer is a 43-year-old female from Germany with a credit score of 705.0. She has been a customer for 7.0 years and has a balance of 79974.546875. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 103108.328125.,0
6517,573,6,0.0,2,1,0,193995.38,"This customer is a 37-year-old female from France with a credit score of 573.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. However, she is not an active member. Her estimated salary is 193995.375.",0
6518,746,2,0.0,2,1,1,16436.56,"This customer is a 36-year-old male from Spain with a credit score of 746.0. He has been a member for 2.0 years and currently has 2.0 products with the bank, including a credit card. He is an active member and has an estimated salary of 16436.560546875. His account balance is currently at 0.0.",0
6519,661,5,28082.95,1,1,0,69586.27,"This customer is a 41-year-old female from Spain with a credit score of 661.0. She has been with the bank for 5.0 years and has a balance of 28082.94921875. She currently has 1.0 product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 69586.2734375.",1
6520,751,7,148074.8,1,1,0,146411.4,"This customer is a 51-year-old female from Germany with a credit score of 751.0. She has been a customer for 7.0 years and currently has a balance of 148074.796875. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 146411.40625.",1
6521,654,1,0.0,1,1,0,180345.44,"This customer is a 29-year-old male from France with a credit score of 654.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 180345.4375.",0
6522,758,5,0.0,2,0,0,100365.51,This customer is a 35-year-old female from Spain with a credit score of 758.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 100365.5078125.,0
6523,470,9,0.0,2,0,1,89013.67,This customer is a 34-year-old male from Spain with a credit score of 470.0. He has been a member for 9.0 years and currently has a balance of 0.0. He has 2.0 products with the company but does not have a credit card. He is an active member and has an estimated salary of 89013.671875.,0
6524,662,0,105271.56,1,0,1,179833.45,This customer is a 38-year-old male from France with a credit score of 662.0. He has a balance of 105271.5625 and has been a customer for 0.0 years with only 1.0 product. He does not have a credit card but is an active member. His estimated salary is 179833.453125.,0
6525,748,7,0.0,2,0,0,10792.42,This customer is a 20-year-old female from France with a credit score of 748.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has 2.0 products with the company but does not have a credit card and is not an active member. Her estimated salary is 10792.419921875.,0
6526,596,2,131326.47,1,0,0,1140.02,This customer is a 48-year-old male from Germany with a credit score of 596.0. He has been a customer for 2.0 years and currently has a balance of 131326.46875. He only has one product with the bank and does not have a credit card. He is not an active member and his estimated salary is 1140.02001953125.,1
6527,497,4,85646.81,1,0,0,63233.02,This customer is a 29-year-old female from France with a credit score of 497.0. She has been a customer for 4.0 years and currently has a balance of 85646.8125. She only has one product with the bank and does not have a credit card. She is not an active member and her estimated salary is 63233.01953125.,1
6528,651,7,0.0,2,1,0,823.96,"This customer is a 28-year-old male from France with a credit score of 651.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 823.9600219726562.",0
6529,711,10,0.0,2,0,0,53311.78,This customer is a 38-year-old male from France with a credit score of 711.0. He has been a customer for 10.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 53311.78125.,0
6530,766,9,129289.98,1,1,0,169935.45,"This customer is a 47-year-old male from Germany with a credit score of 766.0. He has been a customer for 9.0 years and currently has a balance of 129289.9765625. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 169935.453125.",1
6531,743,8,69143.91,2,0,1,105780.18,This customer is a 37-year-old male from France with a credit score of 743.0. He has been a customer for 8.0 years and currently has a balance of 69143.90625. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 105780.1796875.,0
6532,697,6,151553.19,1,1,1,44946.29,This customer is a 39-year-old female from France with a credit score of 697.0. She has been a customer for 6.0 years and has a balance of 151553.1875. She has one product with the company and has a credit card. She is an active member and has an estimated salary of 44946.2890625.,0
6533,752,0,145974.8,2,1,1,137694.23,"This customer is a 38-year-old male from France with a credit score of 752.0. He has a high estimated salary of 137694.234375 and a substantial balance of 145974.796875. He has two products with the bank, including a credit card, and is an active member. Despite being a new customer with a tenure of 0.0, his financial stability and creditworthiness make him an attractive candidate for additional financial products and services.",0
6534,639,10,128173.9,2,1,0,59093.39,"This customer is a 35-year-old male from Germany with a credit score of 639.0. He has been a customer for 10.0 years and currently has a balance of 128173.8984375. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 59093.390625.",0
6535,850,8,98649.55,1,1,0,119174.88,"This customer is a 49-year-old male from Germany with an excellent credit score of 850.0. He has been a customer for 8.0 years and currently has a balance of 98649.546875. He has one product with the bank and holds a credit card. However, he is not an active member. His estimated salary is 119174.8828125.",1
6536,607,4,98266.3,1,1,1,46416.36,This customer is a 36-year-old female from Spain with a credit score of 607.0. She has been a customer for 4.0 years and has a balance of 98266.296875. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 46416.359375.,0
6537,790,9,0.0,2,1,1,70607.1,"This customer is a 40-year-old female from France with a credit score of 790.0. She has been a customer for 9.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 70607.1015625.",0
6538,682,5,0.0,2,1,1,147758.52,This customer is a 36-year-old male from Spain with a credit score of 682.0. He has been a member for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the company and has a credit card. He is an active member and has an estimated salary of 147758.515625.,0
6539,625,7,137555.44,1,0,0,124607.7,This customer is a 45-year-old male from France with a credit score of 625.0. He has been a customer for 7.0 years and currently has a balance of 137555.4375. He only has one product with the bank and does not have a credit card. He is not an active member but has an estimated salary of 124607.703125.,0
6540,779,2,128389.63,1,1,1,6589.16,This customer is a 37-year-old female from Germany with a credit score of 779.0. She has been a customer for 2.0 years and has a balance of 128389.6328125. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 6589.16015625.,1
6541,703,3,165260.98,1,1,1,41626.78,This customer is a 20-year-old male from Spain with a credit score of 703.0. He has been a customer for 3.0 years and has a balance of 165260.984375. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 41626.78125.,0
6542,769,7,115101.5,1,0,0,57841.89,This customer is a 34-year-old male from Germany with a credit score of 769.0. He has been a customer for 7.0 years and currently has a balance of 115101.5. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 57841.890625.,1
6543,516,5,0.0,1,0,1,146145.94,"This customer is a 50-year-old male from Spain with a credit score of 516.0. He has been a member for 5.0 years and has a balance of 0.0. He currently has 1.0 product with the company and does not have a credit card. However, he is an active member and has an estimated salary of 146145.9375.",1
6544,638,2,155828.22,1,0,1,108987.25,"This customer is a 55-year-old female from Spain with a credit score of 638.0. She has been a customer for 2.0 years and currently has a balance of 155828.21875. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 108987.25.",1
6545,501,9,114631.23,1,0,1,91429.74,"This customer is a 42-year-old male from France with a credit score of 501.0. He has been a customer for 9.0 years and has a balance of 114631.2265625. He currently has one product with the bank and does not have a credit card. However, he is an active member of the bank. His estimated salary is 91429.7421875.",0
6546,686,1,57422.62,1,1,1,79189.4,This customer is a 26-year-old male from Germany with a credit score of 686.0. He has been a customer for 1.0 year and has a balance of 57422.62109375. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 79189.3984375.,0
6547,826,5,146466.45,2,0,0,180934.67,This customer is a 41-year-old male from Spain with a credit score of 826.0. He has been a customer for 5.0 years and currently has a balance of 146466.453125. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 180934.671875.,0
6548,593,4,119703.1,2,1,1,109783.29,This customer is a 41-year-old female from Germany with a credit score of 593.0. She has been a customer for 4.0 years and currently has a balance of 119703.1015625. She has 2.0 products with the company and has a credit card. She is an active member and has an estimated salary of 109783.2890625.,0
6549,562,9,0.0,1,1,1,25858.68,This customer is a 29-year-old male from France with a credit score of 562.0. He has been a customer for 9.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 25858.6796875.,0
6550,624,3,0.0,1,1,1,65801.44,This customer is an 80-year-old male from France with a credit score of 624.0. He has been a customer for 3.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 65801.4375.,0
6551,573,4,0.0,2,1,1,196517.44,"This customer is a 38-year-old male from Spain with a credit score of 573.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 196517.4375.",0
6552,606,10,0.0,2,1,0,195209.4,"This customer is a 31-year-old male from France with a credit score of 606.0. He has been a customer for 10.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 195209.40625.",0
6553,437,6,126803.34,2,1,1,161133.4,This customer is a 35-year-old male from Germany with a credit score of 437.0. He has been a customer for 6.0 years and currently has a balance of 126803.34375. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 161133.40625.,0
6554,640,5,32197.64,1,0,1,141446.02,This customer is a 30-year-old female from Germany with a credit score of 640.0. She has been a customer for 5.0 years and currently has a balance of 32197.640625. She has one product with the bank and is an active member. She does not have a credit card but has an estimated salary of 141446.015625.,0
6555,660,1,84560.04,1,1,1,137784.25,This customer is a 31-year-old male from Spain with a credit score of 660.0. He has been a customer for 1.0 year and has a balance of 84560.0390625. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 137784.25.,0
6556,642,4,84607.34,2,0,1,60059.47,This customer is a 33-year-old female from France with a credit score of 642.0. She has been a customer for 4.0 years and currently has a balance of 84607.34375. She has 2.0 products with the bank but does not have a credit card. She is an active member and has an estimated salary of 60059.46875.,0
6557,733,5,0.0,2,1,1,117202.19,"This customer is a 22-year-old male from France with a credit score of 733.0. He has been a customer for 5.0 years and currently has 2.0 products with the bank, including a credit card. He is an active member and has an estimated salary of 117202.1875. His account balance is currently at 0.0.",0
6558,513,7,60515.13,1,0,0,124571.09,This customer is a 34-year-old male from Germany with a credit score of 513.0. He has been a customer for 7.0 years and currently has a balance of 60515.12890625. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 124571.09375.,0
6559,745,5,0.0,2,0,0,145789.7,This customer is a 47-year-old male from France with a credit score of 745.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 145789.703125.,0
6560,682,1,138778.16,1,0,1,168840.23,"This customer is a 48-year-old male from France with a credit score of 682.0. He has been a customer for 1.0 year and has a balance of 138778.15625. He currently has 1.0 product with the bank and does not have a credit card. However, he is an active member of the bank. His estimated salary is 168840.234375.",0
6561,605,6,0.0,2,0,0,159508.52,This customer is a 28-year-old female from France with a credit score of 605.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has 2.0 products with the company but does not have a credit card and is not an active member. Her estimated salary is 159508.515625.,0
6562,606,6,82373.94,1,0,0,172526.9,This customer is a 37-year-old male from France with a credit score of 606.0. He has been a customer for 6.0 years and currently has a balance of 82373.9375. He has one product with the bank and does not have a credit card or active membership. His estimated salary is 172526.90625.,1
6563,468,5,0.0,2,1,0,125305.34,"This customer is a 42-year-old female from France with a credit score of 468.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. However, she is not an active member. Her estimated salary is 125305.34375.",0
6564,558,1,152283.39,1,1,0,183271.16,"This customer is a 27-year-old male from France with a credit score of 558.0. He has been a customer for 1.0 year and has a balance of 152283.390625. He currently has 1.0 product with the bank and has a credit card. However, he is not an active member. His estimated salary is 183271.15625.",0
6565,605,6,0.0,2,1,1,40062.99,"This customer is a 48-year-old female from Spain with a credit score of 605.0. She has been a member for 6.0 years and currently has 2.0 products with the company, including a credit card. She is an active member and has a estimated salary of 40062.98828125. Her account balance is currently at 0.0.",0
6566,511,4,0.0,1,1,0,1643.11,"This customer is a 66-year-old female from Spain with a credit score of 511.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 1643.1099853515625.",1
6567,645,1,157404.02,2,1,0,93073.04,"This customer is a 25-year-old male from Germany with a credit score of 645.0. He has been a customer for 1.0 year and currently has a balance of 157404.015625. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 93073.0390625.",0
6568,800,1,0.0,2,1,0,51553.43,"This customer is a 38-year-old male from Spain with a credit score of 800.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. He is not an active member but has an estimated salary of 51553.4296875.",0
6569,676,1,63095.01,1,1,1,40645.81,This customer is a 34-year-old female from France with a credit score of 676.0. She has been a customer for 1.0 year and has a balance of 63095.01171875. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 40645.80859375.,0
6570,625,3,0.0,1,1,1,184474.16,This customer is a 45-year-old female from France with a credit score of 625.0. She has been a customer for 3.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 184474.15625.,1
6571,555,5,127343.4,1,0,1,121789.3,"This customer is a 33-year-old male from Spain with a credit score of 555.0. He has been a customer for 5.0 years and currently has a balance of 127343.3984375. He has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 121789.296875.",0
6572,444,3,0.0,2,1,1,159131.2,This customer is a 43-year-old male from France with a credit score of 444.0. He has been a customer for 3.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 159131.203125.,0
6573,762,10,168920.75,1,1,0,31445.03,"This customer is a 60-year-old female from Spain with a credit score of 762.0. She has been a customer for 10.0 years and has a balance of 168920.75. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 31445.029296875.",1
6574,539,6,0.0,3,1,1,118959.64,"This customer is a 36-year-old male from Spain with a credit score of 539.0. He has been a member for 6.0 years and currently has 3.0 products with the company, including a credit card. He is an active member and has an estimated salary of 118959.640625. However, his account balance is currently at 0.0.",0
6575,565,1,0.0,2,0,1,89602.81,This customer is a 44-year-old female from France with a credit score of 565.0. She has been a member for 1.0 year and currently has 2.0 products with a balance of 0.0. She does not have a credit card but is an active member. Her estimated salary is 89602.8125.,0
6576,786,9,0.0,2,1,0,117034.32,"This customer is a 34-year-old female from Spain with a credit score of 786.0. She has been a customer for 9.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card. Although she is not an active member, her estimated salary is 117034.3203125.",0
6577,709,9,115479.48,2,1,1,134732.98,"This customer is a 30-year-old male from Germany with a credit score of 709.0. He has been a customer for 9.0 years and currently has a balance of 115479.4765625. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 134732.984375.",0
6578,698,1,156111.23,1,0,0,134790.73,This customer is a 31-year-old male from France with a credit score of 698.0. He has been a customer for 1.0 year and currently has a balance of 156111.234375. He has one product with the bank and does not have a credit card or active membership. His estimated salary is 134790.734375.,0
6579,760,6,178585.45,1,1,0,67131.3,"This customer is a 39-year-old male from France with a credit score of 760.0. He has been a customer for 6.0 years and has a balance of 178585.453125. He currently has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 67131.296875.",1
6580,471,5,90063.74,2,1,1,96366.7,This customer is a 36-year-old female from Germany with a credit score of 471.0. She has been a customer for 5.0 years and currently has a balance of 90063.7421875. She has 2.0 products with the bank and has a credit card. She is an active member and has an estimated salary of 96366.703125.,0
6581,665,9,0.0,1,0,1,87412.74,"This customer is a 38-year-old male from Spain with a credit score of 665.0. He has been a member for 9.0 years and has a balance of 0.0. He currently has 1.0 product with the company and does not have a credit card. However, he is an active member and has an estimated salary of 87412.7421875.",0
6582,740,5,0.0,2,1,1,27528.4,"This customer is a 37-year-old female from France with a credit score of 740.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 27528.400390625.",0
6583,504,7,102365.49,1,1,0,194690.77,"This customer is a 43-year-old female from Germany with a credit score of 504.0. She has been a customer for 7.0 years and currently has a balance of 102365.4921875. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 194690.765625.",1
6584,705,7,117715.84,1,1,0,2498.67,"This customer is a 34-year-old male from France with a credit score of 705.0. He has been a customer for 7.0 years and currently has a balance of 117715.84375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 2498.669921875.",0
6585,748,1,99557.94,1,1,0,199255.31,"This customer is a 31-year-old female from Germany with a credit score of 748.0. She has a balance of 99557.9375 and only one product with the bank, which is a credit card. She is not an active member of the bank. Her estimated salary is 199255.3125.",0
6586,778,7,109564.1,1,0,1,113046.81,"This customer is a 34-year-old female from France with a credit score of 778.0. She has been a customer for 7.0 years and currently has a balance of 109564.1015625. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 113046.8125.",0
6587,684,2,114035.39,1,0,0,96885.19,This customer is a 26-year-old female from Germany with a credit score of 684.0. She has been a customer for 2.0 years and currently has a balance of 114035.390625. She has one product with the bank and does not have a credit card or active membership. Her estimated salary is 96885.1875.,0
6588,542,8,0.0,1,1,1,807.06,This customer is a 37-year-old male from Spain with a credit score of 542.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 807.0599975585938.,0
6589,634,8,130036.21,2,0,1,69849.55,This customer is a 29-year-old female from Germany with a credit score of 634.0. She has been a customer for 8.0 years and currently has a balance of 130036.2109375. She has 2.0 products with the bank but does not have a credit card. She is an active member and has an estimated salary of 69849.546875.,0
6590,679,7,91187.9,1,0,1,6075.36,"This customer is a 39-year-old female from Spain with a credit score of 679.0. She has been a customer for 7.0 years and currently has a balance of 91187.8984375. She has one product with the bank and is an active member. Although she does not have a credit card, her estimated salary is 6075.35986328125.",0
6591,652,3,116353.2,2,0,1,193502.9,This customer is a 58-year-old female from Germany with a credit score of 652.0. She has been a customer for 3.0 years and currently has a balance of 116353.203125. She has 2.0 products with the bank but does not have a credit card. She is an active member and her estimated salary is 193502.90625.,0
6592,626,7,113014.7,2,1,1,56646.28,This customer is a 34-year-old male from France with a credit score of 626.0. He has been a customer for 7.0 years and currently has a balance of 113014.703125. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 56646.28125.,0
6593,588,10,0.0,2,1,0,79078.91,"This customer is a 34-year-old male from Spain with a credit score of 588.0. He has been a customer for 10.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. However, he is not an active member. His estimated salary is 79078.90625.",0
6594,651,8,110067.71,1,1,0,127678.95,"This customer is a 35-year-old male from Germany with a credit score of 651.0. He has been a customer for 8.0 years and currently has a balance of 110067.7109375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 127678.953125.",1
6595,756,3,0.0,1,1,1,11199.04,This customer is a 62-year-old male from France with a credit score of 756.0. He has been a customer for 3.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 11199.0400390625.,1
6596,736,5,130812.91,1,1,1,77981.54,This customer is a 46-year-old male from Germany with a credit score of 736.0. He has been a customer for 5.0 years and has a balance of 130812.90625. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 77981.5390625.,1
6597,643,6,0.0,2,1,1,116046.22,"This customer is a 34-year-old male from Spain with a credit score of 643.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 116046.21875.",0
6598,630,8,0.0,2,1,1,42495.81,This customer is a 40-year-old male from France with a credit score of 630.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 42495.80859375.,0
6599,544,7,0.0,1,0,1,161076.92,"This customer is a 40-year-old female from France with a credit score of 544.0. She has been a member for 7.0 years and has a balance of 0.0. She currently has 1.0 product with the company and does not have a credit card. However, she is an active member and has an estimated salary of 161076.921875.",0
6600,568,1,127289.28,1,0,0,45611.51,This customer is a 28-year-old male from Spain with a credit score of 568.0. He has been a customer for 1.0 year and currently has a balance of 127289.28125. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 45611.51171875.,0
6601,723,6,0.0,2,1,1,94415.6,"This customer is a 38-year-old male from Spain with a credit score of 723.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 94415.6015625.",0
6602,474,3,98431.37,1,0,0,75698.44,This customer is a 37-year-old male from France with a credit score of 474.0. He has been a customer for 3.0 years and currently has a balance of 98431.3671875. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 75698.4375.,0
6603,625,4,122351.29,1,1,0,71216.6,"This customer is a 43-year-old male from France with a credit score of 625.0. He has been with the bank for 4.0 years and has a balance of 122351.2890625. He currently has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 71216.6015625.",0
6604,744,1,0.0,3,1,1,177431.6,"This customer is a 46-year-old female from Spain with a credit score of 744.0. She has been a member for 1.0 year and has 3.0 products with the company, including a credit card. She is an active member and has an estimated salary of 177431.59375. Her current balance is 0.0.",1
6605,620,6,0.0,2,1,0,56139.09,"This customer is a 32-year-old male from France with a credit score of 620.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the company and has a credit card. However, he is not an active member. His estimated salary is 56139.08984375.",0
6606,649,5,0.0,2,1,1,76946.6,This customer is a 46-year-old male from France with a credit score of 649.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 76946.6015625.,0
6607,514,1,95556.31,1,0,1,199273.98,"This customer is a 43-year-old male from Germany with a credit score of 514.0. He has been a customer for 1.0 year and currently has a balance of 95556.3125. He has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 199273.984375.",1
6608,670,10,0.0,3,1,0,81602.02,"This customer is a 41-year-old female from France with a credit score of 670.0. She has been a customer for 10.0 years and currently has a balance of 0.0. She has 3.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 81602.0234375.",0
6609,653,1,0.0,2,0,0,53379.52,This customer is a 33-year-old male from France with a credit score of 653.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 53379.51953125.,0
6610,734,1,118537.47,1,1,1,116912.45,This customer is a 51-year-old male from France with a credit score of 734.0. He has been a customer for 1.0 year and has a balance of 118537.46875. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 116912.453125.,0
6611,600,6,74430.1,2,1,1,96051.1,"This customer is a 29-year-old female from Germany with a credit score of 600.0. She has been a customer for 6.0 years and currently has a balance of 74430.1015625. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 96051.1015625.",0
6612,790,3,0.0,3,0,0,98897.32,This customer is a 37-year-old female from Spain with a credit score of 790.0. She has been a customer for 3.0 years and currently has a balance of 0.0. She has 3.0 products with the bank but does not have a credit card. She is not an active member but has an estimated salary of 98897.3203125.,0
6613,816,6,151858.98,1,1,1,72814.31,This customer is a 67-year-old male from Spain with a credit score of 816.0. He has been a customer for 6.0 years and has a balance of 151858.984375. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 72814.3125.,0
6614,478,1,0.0,2,1,1,197916.44,"This customer is a 43-year-old male from Spain with a credit score of 478.0. He has been a member for 1.0 year and currently has 2.0 products with the company, including a credit card. He is an active member and has an estimated salary of 197916.4375. However, his account balance is currently at 0.0.",0
6615,790,5,152885.77,1,1,0,58214.79,"This customer is a 25-year-old female from Germany with a credit score of 790.0. She has a balance of 152885.765625 and one product with the bank, which includes a credit card. She has been a customer for 5.0 years but is not an active member. Her estimated salary is 58214.7890625.",0
