ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
1846,756,1,0.0,2,1,0,184182.25,"This customer is a 24-year-old female from France with a credit score of 756.0. She has been a customer for 1.0 year and currently has a balance of 0.0. She has 2.0 products with the bank and has a credit card. However, she is not an active member. Her estimated salary is 184182.25.",0
1847,622,4,107879.04,1,0,1,196894.62,"This customer is a 30-year-old female from France with a credit score of 622.0. She has been a customer for 4.0 years and has a balance of 107879.0390625. She currently has 1.0 product with the bank and does not have a credit card. However, she is an active member of the bank. Her estimated salary is 196894.625.",0
1848,462,9,69881.09,2,0,1,64421.02,This customer is a 24-year-old female from Germany with a credit score of 462.0. She has been a customer for 9.0 years and currently has a balance of 69881.09375. She has 2.0 products with the bank but does not have a credit card. She is an active member and has an estimated salary of 64421.01953125.,0
1849,632,5,118890.81,1,0,1,145157.97,"This customer is a 28-year-old female from France with a credit score of 632.0. She has been a customer for 5.0 years and has a balance of 118890.8125. She currently has 1.0 product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 145157.96875.",0
1850,844,4,0.0,2,0,1,123318.37,This customer is a 28-year-old female from France with a credit score of 844.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has 2.0 products with the company but does not have a credit card. She is an active member and has an estimated salary of 123318.3671875.,0
1851,571,10,112896.86,1,1,1,121402.53,This customer is a 40-year-old male from France with a credit score of 571.0. He has been a customer for 10.0 years and has a balance of 112896.859375. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 121402.53125.,0
1852,529,2,0.0,1,1,0,146388.84,"This customer is a 38-year-old female from France with a credit score of 529.0. She has been a customer for 2.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 146388.84375.",0
1853,531,9,99240.51,1,1,0,123137.01,"This customer is a 36-year-old female from Spain with a credit score of 531.0. She has been a customer for 9.0 years and currently has a balance of 99240.5078125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 123137.0078125.",0
1854,482,4,124976.19,1,1,0,35848.12,"This customer is a 38-year-old male from France with a credit score of 482.0. He has been a customer for 4.0 years and currently has a balance of 124976.1875. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 35848.12109375.",0
1855,790,4,141581.7,2,0,0,98309.27,This customer is a 26-year-old female from France with a credit score of 790.0. She has been a customer for 4.0 years and currently has a balance of 141581.703125. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 98309.2734375.,0
1856,526,9,190298.89,2,1,1,191263.77,"This customer is a 58-year-old male from Germany with a credit score of 526.0. He has been a customer for 9.0 years and currently has a balance of 190298.890625. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 191263.765625.",0
1857,533,7,0.0,1,0,1,194113.98,"This customer is a 52-year-old female from Spain with a credit score of 533.0. She has been a member for 7.0 years and has a balance of 0.0. She currently has 1.0 product with the company and does not have a credit card. However, she is an active member and has an estimated salary of 194113.984375.",0
1858,777,10,121532.17,2,1,1,73464.88,This customer is a 37-year-old female from Germany with a credit score of 777.0. She has been a customer for 10.0 years and currently has a balance of 121532.171875. She has 2.0 products with the company and has a credit card. She is an active member and has an estimated salary of 73464.8828125.,0
1859,477,9,114023.64,2,1,1,71167.17,"This customer is a 57-year-old female from France with a credit score of 477.0. She has been a customer for 9.0 years and currently has a balance of 114023.640625. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 71167.171875.",0
1860,756,6,119208.85,1,1,0,169763.89,"This customer is a 38-year-old male from Spain with a credit score of 756.0. He has been a customer for 6.0 years and currently has a balance of 119208.8515625. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 169763.890625.",0
1861,665,7,0.0,2,1,1,66548.58,"This customer is a 44-year-old female from France with a credit score of 665.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 66548.578125.",0
1862,679,8,0.0,2,1,1,51380.9,"This customer is a 60-year-old male from France with a credit score of 679.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 51380.8984375.",0
1863,644,6,0.0,1,0,1,84622.37,"This customer is a 54-year-old male from Spain with a credit score of 644.0. He has been a member for 6.0 years and currently has a balance of 0.0. He has one product with the company and does not have a credit card. However, he is an active member and has an estimated salary of 84622.3671875.",0
1864,521,5,0.0,2,1,1,99828.45,"This customer is a 22-year-old male from France with a credit score of 521.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 99828.453125.",0
1865,664,10,0.0,1,1,0,140173.17,"This customer is a 48-year-old male from France with a credit score of 664.0. He has been a customer for 10.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 140173.171875.",0
1866,750,6,0.0,1,1,1,117948.0,This customer is a 37-year-old female from France with a credit score of 750.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 117948.0.,0
1867,654,5,0.0,2,1,0,159311.45,"This customer is a 34-year-old male from Spain with a credit score of 654.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. He is not an active member but has an estimated salary of 159,311.45.",0
1868,696,8,0.0,2,0,0,28276.83,This customer is a 41-year-old female from France with a credit score of 696.0. She has been a customer for 8.0 years and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 28276.830078125.,0
1869,448,2,0.0,2,0,0,95215.73,This customer is a 25-year-old male from Spain with a credit score of 448.0. He has been a customer for 2.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is not an active member and has an estimated salary of 95215.7265625.,0
1870,742,8,107926.02,1,0,1,17375.27,This customer is a 44-year-old female from Germany with a credit score of 742.0. She has been a customer for 8.0 years and currently has a balance of 107926.0234375. She has one product with the company and is an active member. She does not have a credit card and her estimated salary is 17375.26953125.,0
1871,656,8,97786.08,2,0,1,21478.36,This customer is a 36-year-old male from France with a credit score of 656.0. He has been a customer for 8.0 years and currently has a balance of 97786.078125. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 21478.359375.,0
1872,729,9,132121.7,1,0,1,105409.31,"This customer is a 34-year-old female from France with a credit score of 729.0. She has been a customer for 9.0 years and currently has a balance of 132121.703125. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 105409.3125.",0
1873,648,2,116574.84,1,1,0,4121.04,"This customer is a 51-year-old female from Germany with a credit score of 648.0. She has been a customer for 2.0 years and currently has a balance of 116574.84375. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 4121.0400390625.",0
1874,640,3,72012.76,1,1,0,161333.12,"This customer is a 23-year-old male from Germany with a credit score of 640.0. He has been a customer for 3.0 years and currently has a balance of 72012.7578125. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 161333.125.",0
1875,524,7,131402.2,1,0,0,193668.48,This customer is a 25-year-old female from Germany with a credit score of 524.0. She has been a customer for 7.0 years and currently has a balance of 131402.203125. She only has one product with the bank and does not have a credit card. She is not an active member but has an estimated salary of 193668.484375.,0
1876,586,1,0.0,2,0,0,31635.99,This customer is a 32-year-old male from France with a credit score of 586.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 31635.990234375.,0
1877,575,7,0.0,1,1,1,10666.05,This customer is a 28-year-old male from Spain with a credit score of 575.0. He has been a member for 7.0 years and currently has a balance of 0.0. He has one product with the company and has a credit card. He is an active member and has an estimated salary of 10666.0498046875.,0
1878,561,9,135637.0,1,1,0,153080.4,"This customer is a 27-year-old female from France with a credit score of 561.0. She has been a customer for 9.0 years and currently has a balance of 135637.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 153080.40625.",0
1879,561,6,0.0,2,1,0,45261.47,"This customer is a 33-year-old female from Spain with a credit score of 561.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card. However, she is not an active member. Her estimated salary is 45261.46875.",0
1880,693,0,0.0,2,0,0,81901.6,"This customer is a 39-year-old female from Spain with a credit score of 693.0. She currently has 2 products with the bank but no credit card and is not an active member. Her estimated salary is 81901.6015625, and she has no balance or tenure with the bank.",0
1881,712,5,154776.42,2,0,0,196257.69,This customer is a 49-year-old female from Germany with a credit score of 712.0. She has been a customer for 5.0 years and currently has a balance of 154776.421875. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 196257.6875.,0
1882,797,8,0.0,2,1,0,117916.63,"This customer is a 31-year-old female from Spain with a credit score of 797.0. She has been a customer for 8.0 years and currently has a balance of 0.0. She has 2.0 products with the company, including a credit card. Although she is not an active member, her estimated salary is 117916.6328125.",0
1883,653,0,119556.1,1,1,0,78250.13,"This customer is a 46-year-old male from France with a credit score of 653.0. He has a balance of 119556.1015625 and only one product with the bank, which is a credit card. He is not an active member of the bank and has been with the bank for 0.0 tenure. His estimated salary is 78250.1328125.",0
1884,684,4,0.0,1,1,0,117038.96,"This customer is a 36-year-old female from Spain with a credit score of 684.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 117038.9609375.",0
1885,636,1,0.0,1,1,0,45015.38,"This customer is a 38-year-old female from France with a credit score of 636.0. She has been a customer for 1.0 year and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 45015.37890625.",0
1886,755,1,82083.52,1,0,1,10333.78,This customer is a 38-year-old female from Germany with a credit score of 755.0. She has been a customer for 1.0 year and has a balance of 82083.5234375. She has one product with the bank and is an active member. She does not have a credit card and has an estimated salary of 10333.7802734375.,0
1887,809,1,79706.25,2,1,0,165675.02,"This customer is a 41-year-old male from Germany with a credit score of 809.0. He has been a customer for 1.0 year and currently has a balance of 79706.25. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 165675.015625.",0
1888,604,6,116229.85,2,1,1,79633.38,This customer is a 36-year-old male from France with a credit score of 604.0. He has been a customer for 6.0 years and currently has a balance of 116229.8515625. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 79633.3828125.,0
1889,604,9,101352.78,1,0,0,30252.3,This customer is a 27-year-old male from Spain with a credit score of 604.0. He has been a customer for 9.0 years and currently has a balance of 101352.78125. He only has one product with the bank and does not have a credit card. He is not an active member and his estimated salary is 30252.30078125.,0
1890,623,4,0.0,1,1,0,5549.11,"This customer is a 46-year-old male from Spain with a credit score of 623.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 5549.10986328125.",0
1891,599,9,123444.72,1,1,1,31368.08,This customer is a 46-year-old male from Germany with a credit score of 599.0. He has been a customer for 9.0 years and currently has a balance of 123444.71875. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 31368.080078125.,0
1892,850,9,143054.84,1,0,1,62980.96,This customer is a 23-year-old female from Spain with a credit score of 850.0. She has been a customer for 9.0 years and has a balance of 143054.84375. She currently has 1.0 product with the bank and does not have a credit card. She is an active member and has an estimated salary of 62980.9609375.,0
1893,665,1,0.0,2,0,1,121505.61,This customer is a 36-year-old male from France with a credit score of 665.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 121505.609375.,0
1894,538,8,0.0,2,1,1,41192.95,This customer is a 30-year-old female from Spain with a credit score of 538.0. She has been a member for 8.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. She is an active member and has an estimated salary of 41192.94921875.,0
1895,578,4,113150.44,2,1,0,176712.6,"This customer is a 38-year-old female from Germany with a credit score of 578.0. She has been a customer for 4.0 years and currently has a balance of 113150.4375. She has 2.0 products with the bank and has a credit card. However, she is not an active member. Her estimated salary is 176712.59375.",0
1896,602,2,113641.49,4,1,0,115116.35,"This customer is a 43-year-old female from Germany with a credit score of 602.0. She has been a customer for 2.0 years and currently has a balance of 113641.4921875. She has 4.0 products with the company and has a credit card. However, she is not an active member. Her estimated salary is 115116.3515625.",0
1897,743,3,119695.75,1,0,1,26136.13,This customer is a 39-year-old male from Germany with a credit score of 743.0. He has been a customer for 3.0 years and has a balance of 119695.75. He currently has 1.0 product with the bank and does not have a credit card. He is an active member and has an estimated salary of 26136.130859375.,0
1898,549,8,0.0,2,1,1,189558.44,"This customer is a 29-year-old female from France with a credit score of 549.0. She has been a member for 8.0 years and currently has 2.0 products with the company, including a credit card. She is an active member and has an estimated salary of 189558.4375. Her account balance is currently at 0.0.",0
1899,712,7,0.0,2,1,0,170333.38,"This customer is a 31-year-old female from France with a credit score of 712.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card. However, she is not an active member. Her estimated salary is 170333.375.",0
1900,584,4,82696.09,2,0,0,83058.14,This customer is a 36-year-old male from Spain with a credit score of 584.0. He has been a customer for 4.0 years and currently has a balance of 82696.09375. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 83058.140625.,0
1901,484,5,0.0,2,1,1,175224.12,"This customer is a 39-year-old female from Spain with a credit score of 484.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 175224.125.",0
1902,592,1,126477.42,1,0,0,179718.17,This customer is a 36-year-old male from France with a credit score of 592.0. He has been a customer for 1.0 year and currently has a balance of 126477.421875. He only has one product with the bank and does not have a credit card. He is not an active member of the bank. His estimated salary is 179718.171875.,0
1903,576,5,108541.04,1,1,1,126469.09,This customer is a 29-year-old female from France with a credit score of 576.0. She has been a customer for 5.0 years and has a balance of 108541.0390625. She has one product with the company and has a credit card. She is an active member and has an estimated salary of 126469.09375.,0
1904,541,6,0.0,2,1,1,83456.67,This customer is a 46-year-old male from France with a credit score of 541.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the company and has a credit card. He is an active member and has an estimated salary of 83456.671875.,0
1905,739,2,101579.28,1,1,1,72168.53,This customer is a 58-year-old male from France with a credit score of 739.0. He has been a customer for 2.0 years and currently has a balance of 101579.28125. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 72168.53125.,0
1906,632,6,86569.76,2,1,0,98090.91,"This customer is a 38-year-old female from Germany with a credit score of 632.0. She has been a customer for 6.0 years and currently has a balance of 86569.7578125. She has 2.0 products with the bank and has a credit card. However, she is not an active member. Her estimated salary is 98090.90625.",0
1907,634,10,0.0,2,1,0,30772.86,"This customer is a 63-year-old male from Spain with a credit score of 634.0. He has been a customer for 10.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. However, he is not an active member. His estimated salary is 30772.859375.",0
1908,641,5,0.0,2,1,0,93148.93,"This customer is a 35-year-old male from France with a credit score of 641.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 93148.9296875.",0
1909,662,8,0.0,2,1,1,175314.88,"This customer is a 44-year-old male from France with a credit score of 662.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 175314.875.",0
1910,671,6,99564.22,1,1,1,108872.45,This customer is a 45-year-old male from Germany with a credit score of 671.0. He has been a customer for 6.0 years and currently has a balance of 99564.21875. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 108872.453125.,0
1911,608,10,129255.2,2,1,0,142492.05,"This customer is a 56-year-old female from France with a credit score of 608.0. She has been a customer for 10.0 years and currently has a balance of 129255.203125. She has 2.0 products with the bank and has a credit card. However, she is not an active member. Her estimated salary is 142492.046875.",0
1912,466,5,119540.15,1,0,1,80603.99,"This customer is a 36-year-old female from France with a credit score of 466.0. She has been a customer for 5.0 years and currently has a balance of 119540.1484375. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 80603.9921875.",0
1913,697,5,110802.03,1,1,1,50230.31,This customer is a 56-year-old male from Spain with a credit score of 697.0. He has been a customer for 5.0 years and has a balance of 110802.03125. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 50230.30859375.,0
1914,755,2,119919.12,1,1,0,156868.2,"This customer is a 42-year-old male from France with a credit score of 755.0. He has been a customer for 2.0 years and currently has a balance of 119919.1171875. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 156868.203125.",0
1915,655,3,250898.1,3,0,1,81054.0,This customer is a 38-year-old male from Spain with a credit score of 655.0. He has been a customer for 3.0 years and currently has a balance of 250898.09375. He has 3.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 81054.0.,0
1916,672,4,92599.55,2,1,1,167336.78,"This customer is a 43-year-old female from France with a credit score of 672.0. She has been a customer for 4.0 years and currently has a balance of 92599.546875. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 167336.78125.",0
1917,452,5,0.0,2,0,1,75279.39,This customer is a 32-year-old female from France with a credit score of 452.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the company but does not have a credit card. She is an active member and has an estimated salary of 75279.390625.,0
1918,635,1,146766.72,2,0,1,164357.1,This customer is a 42-year-old male from France with a credit score of 635.0. He has been a customer for 1.0 year and currently has a balance of 146766.71875. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 164357.09375.,0
1919,700,3,99705.69,2,0,0,146723.72,This customer is a 28-year-old female from Germany with a credit score of 700.0. She has been a customer for 3.0 years and currently has a balance of 99705.6875. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 146723.71875.,0
1920,627,5,184244.86,1,1,0,103099.22,"This customer is a 23-year-old male from Germany with a credit score of 627.0. He has been a customer for 5.0 years and currently has a balance of 184244.859375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 103099.21875.",0
1921,600,9,138456.03,2,1,1,103548.25,This customer is a 57-year-old male from Germany with a credit score of 600.0. He has been a customer for 9.0 years and currently has a balance of 138456.03125. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 103548.25.,0
1922,434,3,0.0,1,1,1,2739.71,This customer is a 33-year-old male from Spain with a credit score of 434.0. He has been a customer for 3.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 2739.7099609375.,0
1923,709,0,112949.71,1,0,0,155231.55,This customer is a 22-year-old male from Germany with a credit score of 709.0. He has a high estimated salary of 155231.546875 and a large balance of 112949.7109375. He currently has one product with the bank and does not have a credit card or active membership.,0
1924,848,3,110929.96,1,1,1,30876.84,This customer is a 40-year-old male from Spain with a credit score of 848.0. He has been a customer for 3.0 years and has a balance of 110929.9609375. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 30876.83984375.,0
1925,552,5,140931.56,1,0,1,10921.5,"This customer is a 33-year-old male from France with a credit score of 552.0. He has been a customer for 5.0 years and has a balance of 140931.5625. He currently has 1.0 product with the bank and does not have a credit card. However, he is an active member of the bank. His estimated salary is 10921.5.",0
1926,708,8,83015.71,1,1,0,101089.76,"This customer is a 40-year-old male from Spain with a credit score of 708.0. He has been a customer for 8.0 years and currently has a balance of 83015.7109375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 101089.7578125.",0
1927,589,4,0.0,2,1,0,144181.48,"This customer is a 27-year-old female from Spain with a credit score of 589.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card. However, she is not an active member. Her estimated salary is 144181.484375.",0
1928,616,2,0.0,2,1,0,199099.52,"This customer is a 30-year-old male from Spain with a credit score of 616.0. He has been a customer for 2.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. However, he is not an active member. His estimated salary is 199099.515625.",0
1929,576,1,119336.29,2,0,1,58976.85,This customer is a 28-year-old male from Germany with a credit score of 576.0. He has been a customer for 1.0 year and currently has a balance of 119336.2890625. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 58976.8515625.,0
1930,480,10,129608.57,1,1,0,5472.7,"This customer is a 44-year-old male from Germany with a credit score of 480.0. He has been a customer for 10.0 years and currently has a balance of 129608.5703125. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 5472.7001953125.",0
1931,689,2,0.0,1,1,1,82709.8,This customer is a 38-year-old male from Spain with a credit score of 689.0. He has been a customer for 2.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 82709.796875.,0
1932,634,3,113781.5,2,1,1,106345.05,"This customer is a 53-year-old female from Germany with a credit score of 634.0. She has been a customer for 3.0 years and currently has a balance of 113781.5. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 106345.046875.",0
1933,635,1,0.0,1,0,1,24865.54,"This customer is a 29-year-old male from France with a credit score of 635.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 24865.5390625.",0
1934,590,3,154962.98,3,0,1,191932.27,"This customer is a 51-year-old female from Spain with a credit score of 590.0. She has been a customer for 3.0 years and currently has a balance of 154962.984375. She has 3.0 products with the bank and is an active member, but does not have a credit card. Her estimated salary is 191932.265625.",0
1935,528,7,104744.89,1,1,0,170262.97,"This customer is a 23-year-old male from Spain with a credit score of 528.0. He has been a customer for 7.0 years and currently has a balance of 104744.890625. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 170262.96875.",0
1936,597,6,115702.67,2,1,1,25059.05,"This customer is a 38-year-old male from Spain with a credit score of 597.0. He has been a customer for 6.0 years and currently has a balance of 115702.671875. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 25059.05078125.",0
1937,676,1,128207.23,1,1,1,55400.17,This customer is a 30-year-old male from France with a credit score of 676.0. He has been a customer for 1.0 year and has a balance of 128207.2265625. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 55400.171875.,0
1938,517,3,0.0,2,0,1,12465.51,This customer is a 39-year-old male from Spain with a credit score of 517.0. He has been a member for 3.0 years and currently has a balance of 0.0. He has 2.0 products with the company but does not have a credit card. He is an active member and has an estimated salary of 12465.509765625.,0
1939,595,4,95830.43,1,1,0,177738.98,"This customer is a 20-year-old male from France with a credit score of 595.0. He has been a customer for 4.0 years and currently has a balance of 95830.4296875. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 177738.984375.",0
1940,414,3,0.0,2,1,1,93844.82,This customer is a 60-year-old male from Spain with a credit score of 414.0. He has been a customer for 3.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 93844.8203125.,0
1941,550,9,140278.98,3,1,1,171457.06,This customer is a 38-year-old male from France with a credit score of 550.0. He has been a customer for 9.0 years and currently has a balance of 140278.984375. He has 3.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 171457.0625.,0
1942,781,2,117810.79,1,0,1,65632.33,"This customer is a 38-year-old male from France with a credit score of 781.0. He has been a customer for 2.0 years and currently has a balance of 117810.7890625. He has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 65632.328125.",0
1943,699,3,111009.32,1,1,1,155905.8,This customer is a 54-year-old female from Germany with a credit score of 699.0. She has been a customer for 3.0 years and has a balance of 111009.3203125. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 155905.796875.,0
1944,693,1,0.0,2,1,1,3494.02,This customer is a 21-year-old male from France with a credit score of 693.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 3494.02001953125.,0
1945,665,2,116322.27,4,1,0,35640.12,"This customer is a 43-year-old female from Germany with a credit score of 665.0. She has been a customer for 2.0 years and currently has a balance of 116322.2734375. She has 4.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 35640.12109375.",0
1946,526,2,0.0,1,1,0,114539.67,"This customer is a 49-year-old male from Spain with a credit score of 526.0. He has been a customer for 2.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 114539.671875.",0
1947,634,3,111432.77,2,1,1,167032.48,This customer is a 37-year-old male from Germany with a credit score of 634.0. He has been a customer for 3.0 years and currently has a balance of 111432.7734375. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 167032.484375.,0
1948,817,1,118962.58,1,1,1,120819.58,This customer is a 59-year-old male from France with a credit score of 817.0. He has been a customer for 1.0 year and has a balance of 118962.578125. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 120819.578125.,0
1949,645,1,133676.66,1,0,1,17095.49,"This customer is a 55-year-old female from Spain with a credit score of 645.0. She has been a customer for 1.0 year and has a balance of 133676.65625. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 17095.490234375.",0
1950,555,10,139930.19,1,1,1,105720.09,This customer is a 40-year-old male from France with a credit score of 555.0. He has been a customer for 10.0 years and has a balance of 139930.1875. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 105720.09375.,0
1951,552,4,0.0,1,1,1,190296.77,This customer is a 49-year-old male from France with a credit score of 552.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 190296.765625.,0
1952,479,5,87070.23,1,0,1,85646.41,"This customer is a 48-year-old male from Spain with a credit score of 479.0. He has been a customer for 5.0 years and currently has a balance of 87070.2265625. He has one product with the bank and does not have a credit card. However, he is an active member of the bank. His estimated salary is 85646.40625.",0
1953,748,5,84009.47,1,1,1,137001.1,This customer is a 34-year-old male from France with a credit score of 748.0. He has been a customer for 5.0 years and has a balance of 84009.46875. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 137001.09375.,0
1954,680,8,0.0,2,1,1,65708.5,"This customer is a 58-year-old female from Spain with a credit score of 680.0. She has been a member for 8.0 years and currently has 2.0 products with the company, including a credit card. She is an active member and has an estimated salary of 65708.5. Her account balance is currently at 0.0.",0
1955,698,9,133191.19,2,0,1,53289.49,This customer is a 39-year-old male from Germany with a credit score of 698.0. He has been a customer for 9.0 years and currently has a balance of 133191.1875. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 53289.48828125.,0
1956,687,8,0.0,2,1,0,10334.05,"This customer is a 35-year-old male from France with a credit score of 687.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. He is not an active member but has an estimated salary of 10334.0498046875.",0
1957,624,7,104848.68,1,1,1,167387.36,This customer is a 27-year-old female from Germany with a credit score of 624.0. She has been a customer for 7.0 years and has a balance of 104848.6796875. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 167387.359375.,0
1958,596,6,0.0,2,1,1,138350.73,"This customer is a 67-year-old male from Spain with a credit score of 596.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 138350.734375.",0
1959,782,7,126428.38,1,1,0,39830.1,"This customer is a 42-year-old male from Germany with a credit score of 782.0. He has been a customer for 7.0 years and currently has a balance of 126428.3828125. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 39830.1015625.",0
1960,647,8,0.0,2,1,1,91055.27,"This customer is a 28-year-old male from France with a credit score of 647.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 91055.2734375.",0
1961,680,8,115115.38,1,1,0,139558.6,"This customer is a 48-year-old female from Germany with a credit score of 680.0. She has been a customer for 8.0 years and has a balance of 115115.3828125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 139558.59375.",0
